2026/01/22 13:03:57 Using database: /Users/ahmedhamid/Documents/FastCRM/FastCRM/fastcrm/fastcrm.db
2026/01/22 13:03:57 WARNING: Using default JWT secret. Set JWT_SECRET in production!
2026/01/22 13:03:57 Starting FastCRM API on port 8080

 ┌───────────────────────────────────────────────────┐ 
 │                   Fiber v2.52.0                   │ 
 │               http://127.0.0.1:8080               │ 
 │       (bound on host 0.0.0.0 and port 8080)       │ 
 │                                                   │ 
 │ Handlers ........... 193  Processes ........... 1 │ 
 │ Prefork ....... Disabled  PID .............. 4245 │ 
 └───────────────────────────────────────────────────┘ 

13:03:58 | 200 |    3.783667ms | 127.0.0.1 | GET | /api/v1/navigation | -
13:25:54 | 200 |     620.459µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:25:54 | 200 |     212.458µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:25:54 | 200 |     143.917µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:25:54 | 200 |     137.458µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:25:54 | 200 |     186.542µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:25:54 | 200 |     145.584µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:25:55 | 200 |     297.667µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:25:55 | 200 |     148.541µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:25:55 | 200 |     173.542µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:25:55 | 200 |     102.583µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:25:55 | 200 |       150.5µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:25:55 | 200 |      87.792µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:25:56 | 200 |     283.375µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:25:56 | 200 |     146.583µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:25:56 | 200 |     139.459µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:25:56 | 200 |         136µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:25:56 | 200 |     413.583µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:25:56 | 200 |      845.25µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:25:56 | 200 |     155.458µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:25:56 | 200 |     161.833µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:25:56 | 200 |     258.708µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:25:56 | 200 |     391.958µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:26:05 | 200 |     238.333µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:26:05 | 200 |     206.958µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:26:05 | 200 |     193.667µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:26:05 | 200 |     113.292µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:26:05 | 200 |      116.75µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:26:05 | 200 |     115.459µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:26:06 | 200 |      368.75µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:26:06 | 200 |     200.292µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:26:06 | 200 |     174.709µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:26:06 | 200 |       207.5µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:26:06 | 200 |      130.75µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:26:06 | 200 |     137.959µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:26:06 | 200 |     520.583µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:26:06 | 200 |     681.708µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:26:59 | 200 |     277.041µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:26:59 | 200 |     131.084µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:26:59 | 200 |     159.875µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:26:59 | 200 |     196.875µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:26:59 | 200 |         211µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:26:59 | 200 |     124.084µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:01 | 200 |     258.333µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:01 | 200 |     170.417µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:01 | 200 |     152.333µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:01 | 200 |     180.667µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:01 | 200 |     177.292µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:01 | 200 |      258.75µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:01 | 200 |     273.917µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:27:01 | 200 |      276.25µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:27:05 | 200 |     349.833µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:05 | 200 |     151.708µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:05 | 200 |       161.5µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:05 | 200 |     295.708µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:05 | 200 |     384.833µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:05 | 200 |     316.917µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:06 | 200 |     258.166µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:06 | 200 |     414.875µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:06 | 200 |         405µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:06 | 200 |     120.625µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:06 | 200 |     152.417µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:06 | 200 |     115.791µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:06 | 200 |       338.5µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:27:06 | 200 |     266.417µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:27:17 | 200 |     602.958µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:17 | 200 |     197.667µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:17 | 200 |      177.25µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:17 | 200 |     141.542µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:17 | 200 |     155.458µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:17 | 200 |     141.792µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:18 | 200 |     447.875µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:18 | 200 |     323.542µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:18 | 200 |     149.292µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:18 | 200 |     251.958µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:18 | 200 |     347.667µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:18 | 200 |     277.166µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:27:18 | 200 |     250.833µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:27:18 | 200 |     235.166µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:29:58 | 200 |     268.208µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:29:58 | 200 |     203.125µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:34:02 | 200 |     314.708µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:34:02 | 200 |     210.375µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:34:02 | 200 |     196.292µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:34:02 | 200 |      72.541µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:34:02 | 200 |     143.416µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:34:02 | 200 |      93.291µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:34:03 | 200 |     240.708µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:34:03 | 200 |     140.958µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:34:03 | 200 |      149.25µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:34:03 | 200 |        76.5µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:34:03 | 200 |     473.459µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:34:03 | 200 |     281.416µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:34:03 | 200 |     110.916µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:34:03 | 200 |      82.875µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:34:03 | 200 |     273.917µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:34:03 | 200 |     160.708µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:36:46 | 200 |       260.5µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:36:46 | 200 |     252.833µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:39:46 | 200 |       485.5µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:39:46 | 200 |     212.083µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:39:46 | 200 |     216.042µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:39:46 | 200 |     143.167µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:39:46 | 200 |      96.375µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:39:46 | 200 |      91.083µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:41:15 | 200 |         304µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:41:15 | 200 |     307.834µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:43:15 | 200 |     454.417µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:43:15 | 200 |     225.458µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:43:17 | 200 |     234.875µs | 127.0.0.1 | GET | /api/v1/navigation | -
13:43:19 | 200 |     355.125µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:43:19 | 200 |     499.417µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:43:40 | 200 |         509µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:43:40 | 200 |       183.5µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:45:29 | 200 |     351.625µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:45:29 | 200 |     145.875µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:45:59 | 200 |     348.625µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:45:59 | 200 |     178.167µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:46:04 | 200 |       270.5µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:46:04 | 200 |     196.708µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:47:03 | 200 |     275.667µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:47:03 | 200 |     184.084µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:48:44 | 200 |      429.75µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:48:44 | 200 |     185.625µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:50:46 | 200 |     285.459µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:50:46 | 200 |     141.709µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:50:46 | 200 |      257.25µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:50:46 | 200 |     326.375µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:50:47 | 200 |     260.834µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:50:47 | 200 |     138.084µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:50:47 | 200 |     148.709µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:50:47 | 200 |     177.709µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:50:49 | 200 |     189.167µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:50:49 | 200 |     111.541µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:50:49 | 200 |     188.375µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:50:49 | 200 |     137.959µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:50:50 | 200 |     177.375µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:50:50 | 200 |     101.625µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:50:51 | 200 |     196.917µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:50:51 | 200 |     116.917µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:50:51 | 200 |     421.208µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:50:51 | 200 |     274.708µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:50:51 | 200 |     175.542µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:50:51 | 200 |     129.791µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:50:51 | 200 |     198.834µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:50:51 | 200 |     131.208µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:50:53 | 400 |      64.167µs | 127.0.0.1 | POST | /api/v1/contacts | -
13:50:53 | 200 |     204.375µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:50:53 | 200 |     138.916µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:50:53 | 200 |       187.5µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:50:53 | 200 |     149.708µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:50:55 | 400 |      31.208µs | 127.0.0.1 | POST | /api/v1/contacts | -
13:50:55 | 200 |     223.417µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:50:55 | 200 |     136.292µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:50:55 | 200 |      181.75µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:50:55 | 200 |     272.125µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:50:57 | 200 |     174.375µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:50:57 | 200 |     119.625µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:50:57 | 200 |     188.916µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:50:57 | 200 |      142.25µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:50:59 | 200 |     165.917µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:50:59 | 200 |     115.209µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:50:59 | 200 |     143.375µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:50:59 | 200 |      86.292µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:01 | 200 |     368.458µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:01 | 200 |     221.125µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:04 | 200 |     183.584µs | 127.0.0.1 | GET | /api/v1/entities/Case/def | -
13:51:04 | 200 |     133.125µs | 127.0.0.1 | GET | /api/v1/entities/Case/layouts/list | -
13:51:04 | 200 |      295.25µs | 127.0.0.1 | GET | /api/v1/entities/Case/fields | -
13:51:04 | 200 |      499.25µs | 127.0.0.1 | GET | /api/v1/entities/Case/records | -
13:51:07 | 200 |    4.190583ms | 127.0.0.1 | GET | /api/v1/pages/by-slug/dashboard | -
13:51:07 | 200 |       91.25µs | 127.0.0.1 | GET | /api/v1/pages/by-slug/dashboard | -
13:51:08 | 200 |     139.208µs | 127.0.0.1 | GET | /api/v1/entities/Case/def | -
13:51:08 | 200 |      88.792µs | 127.0.0.1 | GET | /api/v1/entities/Case/layouts/list | -
13:51:08 | 200 |     202.417µs | 127.0.0.1 | GET | /api/v1/entities/Case/fields | -
13:51:08 | 200 |     471.541µs | 127.0.0.1 | GET | /api/v1/entities/Case/records | -
13:51:17 | 400 |      46.041µs | 127.0.0.1 | POST | /api/v1/contacts | -
13:51:17 | 200 |      213.25µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:17 | 200 |     133.875µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:17 | 200 |     169.375µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:17 | 200 |      125.75µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:17 | 200 |     191.041µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:17 | 200 |     104.292µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:17 | 200 |         201µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:17 | 200 |     155.375µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:18 | 400 |      29.625µs | 127.0.0.1 | POST | /api/v1/contacts | -
13:51:19 | 200 |     233.167µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:19 | 200 |     161.042µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:19 | 200 |     246.875µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:19 | 200 |     183.958µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:19 | 200 |     196.042µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:19 | 200 |       134.5µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:19 | 200 |     199.083µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:19 | 200 |     150.916µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:21 | 200 |     725.292µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:21 | 200 |     257.291µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:21 | 200 |     281.542µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:21 | 200 |     358.333µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:21 | 200 |     284.458µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:21 | 200 |      302.75µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:21 | 200 |      399.25µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:21 | 200 |     405.041µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:23 | 200 |     246.625µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:23 | 200 |       140.5µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:23 | 200 |      217.25µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:23 | 200 |     175.459µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:23 | 200 |       169.5µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:23 | 200 |     120.584µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:23 | 200 |     132.042µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:23 | 200 |     140.292µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:25 | 400 |      40.875µs | 127.0.0.1 | POST | /api/v1/contacts | -
13:51:25 | 200 |     163.583µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:25 | 200 |     106.875µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:25 | 200 |     207.791µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:25 | 200 |     130.375µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:25 | 200 |     202.167µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:25 | 200 |      85.291µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:25 | 200 |     117.875µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:25 | 200 |     112.375µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:27 | 200 |     171.459µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:27 | 200 |     112.916µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:27 | 200 |     122.542µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:27 | 200 |      99.292µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:27 | 200 |     176.208µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:27 | 200 |     114.084µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:27 | 200 |     111.792µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:27 | 200 |     111.375µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:29 | 200 |     228.333µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:29 | 200 |     135.417µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:29 | 200 |     191.458µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:29 | 200 |     111.042µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:29 | 200 |     198.542µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:29 | 200 |     124.792µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:29 | 200 |     214.042µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:29 | 200 |     192.833µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:31 | 200 |     229.625µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:31 | 200 |      125.25µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:31 | 200 |     172.834µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:31 | 200 |     110.875µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:31 | 200 |     185.875µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:31 | 200 |     110.416µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:31 | 200 |      155.75µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:31 | 200 |     128.708µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:33 | 200 |     193.916µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:33 | 200 |     123.167µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:33 | 200 |     162.667µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:33 | 200 |      118.75µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:33 | 200 |     183.792µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:33 | 200 |     119.708µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:33 | 200 |     150.416µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:33 | 200 |     132.042µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:35 | 200 |     206.333µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:35 | 200 |     132.208µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:35 | 200 |     132.667µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:35 | 200 |     131.417µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:35 | 200 |     246.375µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:35 | 200 |         133µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:35 | 200 |      210.25µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:35 | 200 |     170.541µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:37 | 200 |     199.708µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:37 | 200 |     136.291µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:37 | 200 |     179.875µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:37 | 200 |     150.709µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:37 | 200 |     168.208µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:37 | 200 |     135.583µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:37 | 200 |         256µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:37 | 200 |     129.084µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:39 | 200 |     183.333µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:39 | 200 |     113.209µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:39 | 200 |     146.459µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:39 | 200 |         119µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:39 | 200 |     178.875µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:39 | 200 |     136.333µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:39 | 200 |     191.458µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:39 | 200 |         164µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:41 | 200 |     251.542µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:41 | 200 |       126.5µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:41 | 200 |     203.333µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:41 | 200 |      164.75µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:41 | 200 |     223.042µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:41 | 200 |     131.209µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:41 | 200 |     176.459µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:41 | 200 |     148.542µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:43 | 200 |     251.333µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:43 | 200 |     147.458µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:43 | 200 |     185.917µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:43 | 200 |      169.75µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:43 | 200 |     195.583µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:43 | 200 |     149.292µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:43 | 200 |     190.666µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:43 | 200 |     163.542µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:45 | 200 |     195.667µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:45 | 200 |     134.042µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:45 | 200 |     197.125µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:45 | 200 |     128.292µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:45 | 200 |      175.25µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:45 | 200 |     133.667µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:45 | 200 |     189.875µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:45 | 200 |     133.583µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:46 | 200 |      354.25µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:46 | 200 |     307.916µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:46 | 200 |     358.959µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:46 | 200 |     238.208µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:46 | 200 |      400.25µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:46 | 200 |     283.958µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:47 | 200 |     229.583µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:47 | 200 |     147.666µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:47 | 200 |     180.458µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:47 | 200 |     166.083µs | 127.0.0.1 | GET | /api/v1/tasks | -
13:51:47 | 200 |     157.083µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:47 | 200 |     124.291µs | 127.0.0.1 | GET | /api/v1/auth/me | -
13:51:47 | 200 |     186.459µs | 127.0.0.1 | GET | /api/v1/contacts | -
13:51:47 | 200 |     130.709µs | 127.0.0.1 | GET | /api/v1/tasks | -
